	clust1	clust2	clust3	id
cell_607	1.0	0.0	0.0	Donor_95
cell_608	1.0	0.0	0.0	Donor_21
cell_609	1.0	0.0	0.0	Donor_60
cell_610	1.0	0.0	0.0	Donor_18
cell_611	1.0	0.0	0.0	Donor_19
cell_612	1.0	0.0	0.0	Donor_87
cell_613	1.0	0.0	0.0	Donor_79
cell_614	1.0	0.0	0.0	Donor_88
cell_615	1.0	0.0	0.0	Donor_94
cell_616	1.0	0.0	0.0	Donor_85
cell_617	1.0	0.0	0.0	Donor_13
cell_618	1.0	0.0	0.0	Donor_14
cell_619	1.0	0.0	0.0	Donor_23
cell_620	1.0	0.0	0.0	Donor_31
cell_621	1.0	0.0	0.0	Donor_10
cell_622	1.0	0.0	0.0	Donor_13
cell_623	1.0	0.0	0.0	Donor_66
cell_624	1.0	0.0	0.0	Donor_17
cell_625	1.0	0.0	0.0	Donor_18
cell_626	1.0	0.0	0.0	Donor_12
cell_627	1.0	0.0	0.0	Donor_31
cell_628	1.0	0.0	0.0	Donor_16
cell_629	1.0	0.0	0.0	Donor_10
cell_630	1.0	0.0	0.0	Donor_97
cell_631	1.0	0.0	0.0	Donor_11
cell_632	1.0	0.0	0.0	Donor_13
cell_633	1.0	0.0	0.0	Donor_19
cell_634	1.0	0.0	0.0	Donor_14
cell_635	1.0	0.0	0.0	Donor_56
cell_636	1.0	0.0	0.0	Donor_84
cell_637	1.0	0.0	0.0	Donor_67
cell_638	1.0	0.0	0.0	Donor_12
cell_639	1.0	0.0	0.0	Donor_72
cell_640	1.0	0.0	0.0	Donor_5
cell_641	1.0	0.0	0.0	Donor_18
cell_642	1.0	0.0	0.0	Donor_74
cell_643	1.0	0.0	0.0	Donor_19
cell_644	1.0	0.0	0.0	Donor_14
cell_645	1.0	0.0	0.0	Donor_18
cell_646	1.0	0.0	0.0	Donor_16
cell_647	1.0	0.0	0.0	Donor_12
cell_648	1.0	0.0	0.0	Donor_11
cell_649	1.0	0.0	0.0	Donor_16
cell_650	1.0	0.0	0.0	Donor_13
cell_651	1.0	0.0	0.0	Donor_19
cell_652	1.0	0.0	0.0	Donor_27
cell_653	1.0	0.0	0.0	Donor_16
cell_654	1.0	0.0	0.0	Donor_95
cell_655	1.0	0.0	0.0	Donor_67
cell_656	1.0	0.0	0.0	Donor_19
cell_657	1.0	0.0	0.0	Donor_13
cell_658	1.0	0.0	0.0	Donor_84
cell_659	1.0	0.0	0.0	Donor_36
cell_660	1.0	0.0	0.0	Donor_83
cell_661	1.0	0.0	0.0	Donor_87
cell_662	1.0	0.0	0.0	Donor_1
cell_663	1.0	0.0	0.0	Donor_47
cell_664	1.0	0.0	0.0	Donor_46
cell_665	1.0	0.0	0.0	Donor_70
cell_666	1.0	0.0	0.0	Donor_78
cell_667	1.0	0.0	0.0	Donor_51
cell_668	1.0	0.0	0.0	Donor_20
cell_669	1.0	0.0	0.0	Donor_26
cell_670	1.0	0.0	0.0	Donor_13
cell_671	1.0	0.0	0.0	Donor_19
cell_672	1.0	0.0	0.0	Donor_64
cell_673	1.0	0.0	0.0	Donor_27
cell_674	1.0	0.0	0.0	Donor_48
cell_675	1.0	0.0	0.0	Donor_29
cell_676	1.0	0.0	0.0	Donor_37
cell_677	1.0	0.0	0.0	Donor_12
cell_678	1.0	0.0	0.0	Donor_70
cell_679	1.0	0.0	0.0	Donor_46
cell_680	1.0	0.0	0.0	Donor_11
cell_681	1.0	0.0	0.0	Donor_17
cell_682	1.0	0.0	0.0	Donor_3
cell_683	1.0	0.0	0.0	Donor_11
cell_684	1.0	0.0	0.0	Donor_13
cell_685	1.0	0.0	0.0	Donor_81
cell_686	1.0	0.0	0.0	Donor_18
cell_687	1.0	0.0	0.0	Donor_31
cell_688	1.0	0.0	0.0	Donor_2
cell_689	1.0	0.0	0.0	Donor_16
cell_690	1.0	0.0	0.0	Donor_72
cell_691	1.0	0.0	0.0	Donor_16
cell_692	1.0	0.0	0.0	Donor_19
cell_693	1.0	0.0	0.0	Donor_21
cell_694	1.0	0.0	0.0	Donor_16
cell_695	1.0	0.0	0.0	Donor_15
cell_696	1.0	0.0	0.0	Donor_15
cell_697	1.0	0.0	0.0	Donor_82
cell_698	1.0	0.0	0.0	Donor_11
cell_699	1.0	0.0	0.0	Donor_46
cell_700	1.0	0.0	0.0	Donor_4
cell_701	1.0	0.0	0.0	Donor_14
cell_702	1.0	0.0	0.0	Donor_26
cell_703	1.0	0.0	0.0	Donor_56
cell_704	1.0	0.0	0.0	Donor_7
cell_705	1.0	0.0	0.0	Donor_10
cell_706	1.0	0.0	0.0	Donor_17
cell_707	1.0	0.0	0.0	Donor_12
cell_708	1.0	0.0	0.0	Donor_72
cell_709	1.0	0.0	0.0	Donor_16
cell_710	1.0	0.0	0.0	Donor_15
cell_711	1.0	0.0	0.0	Donor_40
cell_712	1.0	0.0	0.0	Donor_46
cell_713	1.0	0.0	0.0	Donor_12
cell_714	1.0	0.0	0.0	Donor_45
cell_715	1.0	0.0	0.0	Donor_64
cell_716	1.0	0.0	0.0	Donor_15
cell_717	1.0	0.0	0.0	Donor_11
cell_718	1.0	0.0	0.0	Donor_19
cell_719	1.0	0.0	0.0	Donor_70
cell_720	1.0	0.0	0.0	Donor_37
cell_721	1.0	0.0	0.0	Donor_10
cell_722	1.0	0.0	0.0	Donor_19
cell_723	1.0	0.0	0.0	Donor_93
cell_724	1.0	0.0	0.0	Donor_16
cell_725	1.0	0.0	0.0	Donor_13
cell_726	1.0	0.0	0.0	Donor_86
cell_727	1.0	0.0	0.0	Donor_18
cell_728	1.0	0.0	0.0	Donor_19
cell_729	1.0	0.0	0.0	Donor_19
cell_730	1.0	0.0	0.0	Donor_17
cell_731	1.0	0.0	0.0	Donor_14
cell_732	1.0	0.0	0.0	Donor_18
cell_733	1.0	0.0	0.0	Donor_37
cell_734	1.0	0.0	0.0	Donor_17
cell_735	1.0	0.0	0.0	Donor_93
cell_736	1.0	0.0	0.0	Donor_28
cell_737	1.0	0.0	0.0	Donor_92
cell_738	1.0	0.0	0.0	Donor_5
cell_739	1.0	0.0	0.0	Donor_18
cell_740	1.0	0.0	0.0	Donor_47
cell_741	1.0	0.0	0.0	Donor_51
cell_742	1.0	0.0	0.0	Donor_83
cell_743	1.0	0.0	0.0	Donor_35
cell_744	1.0	0.0	0.0	Donor_18
cell_745	1.0	0.0	0.0	Donor_13
cell_746	1.0	0.0	0.0	Donor_13
cell_747	1.0	0.0	0.0	Donor_18
cell_748	1.0	0.0	0.0	Donor_25
cell_749	1.0	0.0	0.0	Donor_48
cell_750	1.0	0.0	0.0	Donor_13
cell_751	1.0	0.0	0.0	Donor_13
cell_752	1.0	0.0	0.0	Donor_16
cell_753	1.0	0.0	0.0	Donor_14
cell_754	1.0	0.0	0.0	Donor_6
cell_755	1.0	0.0	0.0	Donor_11
cell_756	1.0	0.0	0.0	Donor_15
cell_757	1.0	0.0	0.0	Donor_17
cell_758	1.0	0.0	0.0	Donor_17
cell_759	1.0	0.0	0.0	Donor_37
cell_760	1.0	0.0	0.0	Donor_46
cell_761	1.0	0.0	0.0	Donor_11
cell_762	1.0	0.0	0.0	Donor_87
cell_763	1.0	0.0	0.0	Donor_67
cell_764	1.0	0.0	0.0	Donor_19
cell_765	1.0	0.0	0.0	Donor_40
cell_766	1.0	0.0	0.0	Donor_16
cell_767	1.0	0.0	0.0	Donor_11
cell_768	1.0	0.0	0.0	Donor_13
cell_769	1.0	0.0	0.0	Donor_15
cell_770	1.0	0.0	0.0	Donor_87
cell_771	1.0	0.0	0.0	Donor_19
cell_772	1.0	0.0	0.0	Donor_90
cell_773	1.0	0.0	0.0	Donor_54
cell_774	1.0	0.0	0.0	Donor_18
cell_775	1.0	0.0	0.0	Donor_90
cell_776	1.0	0.0	0.0	Donor_18
cell_777	1.0	0.0	0.0	Donor_98
cell_778	1.0	0.0	0.0	Donor_42
cell_779	1.0	0.0	0.0	Donor_64
cell_780	1.0	0.0	0.0	Donor_19
cell_781	1.0	0.0	0.0	Donor_40
cell_782	1.0	0.0	0.0	Donor_67
cell_783	1.0	0.0	0.0	Donor_54
cell_784	1.0	0.0	0.0	Donor_13
cell_785	1.0	0.0	0.0	Donor_44
cell_786	1.0	0.0	0.0	Donor_16
cell_787	1.0	0.0	0.0	Donor_19
cell_788	1.0	0.0	0.0	Donor_77
cell_789	1.0	0.0	0.0	Donor_92
cell_790	1.0	0.0	0.0	Donor_15
cell_791	1.0	0.0	0.0	Donor_83
cell_792	1.0	0.0	0.0	Donor_11
cell_793	1.0	0.0	0.0	Donor_10
cell_794	1.0	0.0	0.0	Donor_96
cell_795	1.0	0.0	0.0	Donor_77
cell_796	1.0	0.0	0.0	Donor_55
cell_797	1.0	0.0	0.0	Donor_46
cell_798	1.0	0.0	0.0	Donor_10
cell_799	1.0	0.0	0.0	Donor_30
cell_800	1.0	0.0	0.0	Donor_25
cell_801	1.0	0.0	0.0	Donor_92
cell_802	1.0	0.0	0.0	Donor_67
cell_803	1.0	0.0	0.0	Donor_15
cell_804	1.0	0.0	0.0	Donor_72
cell_805	1.0	0.0	0.0	Donor_18
cell_806	1.0	0.0	0.0	Donor_29
cell_807	1.0	0.0	0.0	Donor_18
cell_808	1.0	0.0	0.0	Donor_33
cell_809	1.0	0.0	0.0	Donor_44
cell_810	1.0	0.0	0.0	Donor_40
cell_811	1.0	0.0	0.0	Donor_15
cell_812	1.0	0.0	0.0	Donor_77
cell_813	1.0	0.0	0.0	Donor_17
cell_814	1.0	0.0	0.0	Donor_12
cell_815	1.0	0.0	0.0	Donor_20
cell_816	1.0	0.0	0.0	Donor_4
cell_817	1.0	0.0	0.0	Donor_11
cell_818	1.0	0.0	0.0	Donor_17
cell_819	1.0	0.0	0.0	Donor_42
cell_820	1.0	0.0	0.0	Donor_84
cell_821	1.0	0.0	0.0	Donor_6
cell_822	1.0	0.0	0.0	Donor_90
cell_823	1.0	0.0	0.0	Donor_15
cell_824	1.0	0.0	0.0	Donor_90
cell_825	1.0	0.0	0.0	Donor_81
cell_826	1.0	0.0	0.0	Donor_46
cell_827	1.0	0.0	0.0	Donor_10
cell_828	1.0	0.0	0.0	Donor_16
cell_829	1.0	0.0	0.0	Donor_10
cell_830	1.0	0.0	0.0	Donor_55
cell_831	1.0	0.0	0.0	Donor_15
cell_832	1.0	0.0	0.0	Donor_20
cell_833	1.0	0.0	0.0	Donor_5
cell_834	1.0	0.0	0.0	Donor_38
cell_835	1.0	0.0	0.0	Donor_98
cell_836	1.0	0.0	0.0	Donor_56
cell_837	1.0	0.0	0.0	Donor_13
cell_838	1.0	0.0	0.0	Donor_16
cell_839	1.0	0.0	0.0	Donor_60
cell_840	1.0	0.0	0.0	Donor_14
cell_841	1.0	0.0	0.0	Donor_46
cell_842	1.0	0.0	0.0	Donor_16
cell_843	1.0	0.0	0.0	Donor_18
cell_844	1.0	0.0	0.0	Donor_74
cell_845	1.0	0.0	0.0	Donor_16
cell_846	1.0	0.0	0.0	Donor_74
cell_847	1.0	0.0	0.0	Donor_68
cell_848	1.0	0.0	0.0	Donor_94
cell_849	1.0	0.0	0.0	Donor_93
cell_850	1.0	0.0	0.0	Donor_17
cell_851	1.0	0.0	0.0	Donor_11
cell_852	1.0	0.0	0.0	Donor_13
cell_853	1.0	0.0	0.0	Donor_12
cell_854	1.0	0.0	0.0	Donor_15
cell_855	1.0	0.0	0.0	Donor_29
cell_856	1.0	0.0	0.0	Donor_40
cell_857	1.0	0.0	0.0	Donor_18
cell_858	1.0	0.0	0.0	Donor_19
cell_859	1.0	0.0	0.0	Donor_18
cell_860	1.0	0.0	0.0	Donor_18
cell_861	1.0	0.0	0.0	Donor_19
cell_862	1.0	0.0	0.0	Donor_87
cell_863	1.0	0.0	0.0	Donor_16
cell_864	1.0	0.0	0.0	Donor_37
cell_865	1.0	0.0	0.0	Donor_89
cell_866	1.0	0.0	0.0	Donor_20
cell_867	1.0	0.0	0.0	Donor_13
cell_868	1.0	0.0	0.0	Donor_70
cell_869	1.0	0.0	0.0	Donor_28
cell_870	1.0	0.0	0.0	Donor_42
cell_871	1.0	0.0	0.0	Donor_25
cell_872	1.0	0.0	0.0	Donor_65
cell_873	1.0	0.0	0.0	Donor_16
cell_874	1.0	0.0	0.0	Donor_87
cell_875	1.0	0.0	0.0	Donor_13
cell_876	1.0	0.0	0.0	Donor_19
cell_877	1.0	0.0	0.0	Donor_13
cell_878	1.0	0.0	0.0	Donor_45
cell_879	1.0	0.0	0.0	Donor_14
cell_880	1.0	0.0	0.0	Donor_16
cell_881	1.0	0.0	0.0	Donor_53
cell_882	1.0	0.0	0.0	Donor_12
cell_883	1.0	0.0	0.0	Donor_18
cell_884	1.0	0.0	0.0	Donor_97
cell_885	1.0	0.0	0.0	Donor_95
cell_886	1.0	0.0	0.0	Donor_70
cell_887	1.0	0.0	0.0	Donor_91
cell_888	1.0	0.0	0.0	Donor_13
cell_889	1.0	0.0	0.0	Donor_11
cell_890	1.0	0.0	0.0	Donor_17
cell_891	1.0	0.0	0.0	Donor_19
cell_892	1.0	0.0	0.0	Donor_77
cell_893	1.0	0.0	0.0	Donor_19
cell_894	1.0	0.0	0.0	Donor_13
cell_895	1.0	0.0	0.0	Donor_14
cell_896	1.0	0.0	0.0	Donor_72
cell_897	1.0	0.0	0.0	Donor_13
cell_898	1.0	0.0	0.0	Donor_16
cell_899	1.0	0.0	0.0	Donor_11
cell_900	1.0	0.0	0.0	Donor_21
cell_901	1.0	0.0	0.0	Donor_11
cell_902	1.0	0.0	0.0	Donor_43
cell_903	1.0	0.0	0.0	Donor_77
cell_904	1.0	0.0	0.0	Donor_84
cell_905	1.0	0.0	0.0	Donor_13
cell_906	1.0	0.0	0.0	Donor_77
cell_907	1.0	0.0	0.0	Donor_94
cell_908	1.0	0.0	0.0	Donor_21
cell_909	1.0	0.0	0.0	Donor_13
cell_910	1.0	0.0	0.0	Donor_9
cell_911	1.0	0.0	0.0	Donor_59
cell_912	1.0	0.0	0.0	Donor_13
cell_913	1.0	0.0	0.0	Donor_57
cell_914	1.0	0.0	0.0	Donor_1
cell_915	1.0	0.0	0.0	Donor_83
cell_916	1.0	0.0	0.0	Donor_12
cell_917	1.0	0.0	0.0	Donor_16
cell_918	1.0	0.0	0.0	Donor_17
cell_919	1.0	0.0	0.0	Donor_46
cell_920	1.0	0.0	0.0	Donor_19
cell_921	1.0	0.0	0.0	Donor_68
cell_922	1.0	0.0	0.0	Donor_6
cell_923	1.0	0.0	0.0	Donor_58
cell_924	1.0	0.0	0.0	Donor_33
cell_925	1.0	0.0	0.0	Donor_52
cell_926	1.0	0.0	0.0	Donor_10
cell_927	1.0	0.0	0.0	Donor_11
cell_928	1.0	0.0	0.0	Donor_29
cell_929	1.0	0.0	0.0	Donor_72
cell_930	1.0	0.0	0.0	Donor_11
cell_931	1.0	0.0	0.0	Donor_97
cell_932	1.0	0.0	0.0	Donor_10
cell_933	1.0	0.0	0.0	Donor_18
cell_934	1.0	0.0	0.0	Donor_14
cell_935	1.0	0.0	0.0	Donor_57
cell_936	1.0	0.0	0.0	Donor_90
cell_937	1.0	0.0	0.0	Donor_18
cell_938	1.0	0.0	0.0	Donor_56
cell_939	1.0	0.0	0.0	Donor_18
cell_940	1.0	0.0	0.0	Donor_13
cell_941	1.0	0.0	0.0	Donor_19
cell_942	1.0	0.0	0.0	Donor_77
cell_943	1.0	0.0	0.0	Donor_97
cell_944	1.0	0.0	0.0	Donor_19
cell_945	1.0	0.0	0.0	Donor_11
cell_946	1.0	0.0	0.0	Donor_86
cell_947	1.0	0.0	0.0	Donor_14
cell_948	1.0	0.0	0.0	Donor_12
cell_949	1.0	0.0	0.0	Donor_19
cell_950	1.0	0.0	0.0	Donor_19
cell_951	1.0	0.0	0.0	Donor_15
cell_952	1.0	0.0	0.0	Donor_47
cell_953	1.0	0.0	0.0	Donor_11
cell_954	1.0	0.0	0.0	Donor_18
cell_955	1.0	0.0	0.0	Donor_0
cell_956	1.0	0.0	0.0	Donor_19
cell_957	1.0	0.0	0.0	Donor_87
cell_958	1.0	0.0	0.0	Donor_12
cell_959	1.0	0.0	0.0	Donor_24
cell_960	1.0	0.0	0.0	Donor_62
cell_961	1.0	0.0	0.0	Donor_2
cell_962	1.0	0.0	0.0	Donor_14
cell_963	1.0	0.0	0.0	Donor_39
cell_964	1.0	0.0	0.0	Donor_16
cell_965	1.0	0.0	0.0	Donor_10
cell_966	1.0	0.0	0.0	Donor_12
cell_967	1.0	0.0	0.0	Donor_33
cell_968	1.0	0.0	0.0	Donor_34
cell_969	1.0	0.0	0.0	Donor_63
cell_970	1.0	0.0	0.0	Donor_18
cell_971	1.0	0.0	0.0	Donor_23
cell_972	1.0	0.0	0.0	Donor_96
cell_973	1.0	0.0	0.0	Donor_46
cell_974	1.0	0.0	0.0	Donor_14
cell_975	1.0	0.0	0.0	Donor_58
cell_976	1.0	0.0	0.0	Donor_19
cell_977	1.0	0.0	0.0	Donor_95
cell_978	1.0	0.0	0.0	Donor_86
cell_979	1.0	0.0	0.0	Donor_16
cell_980	1.0	0.0	0.0	Donor_79
cell_981	1.0	0.0	0.0	Donor_17
cell_982	1.0	0.0	0.0	Donor_19
cell_983	1.0	0.0	0.0	Donor_60
cell_984	1.0	0.0	0.0	Donor_17
cell_985	1.0	0.0	0.0	Donor_13
cell_986	1.0	0.0	0.0	Donor_64
cell_987	1.0	0.0	0.0	Donor_19
cell_988	1.0	0.0	0.0	Donor_18
cell_989	1.0	0.0	0.0	Donor_65
cell_990	1.0	0.0	0.0	Donor_18
cell_991	1.0	0.0	0.0	Donor_14
cell_992	1.0	0.0	0.0	Donor_10
cell_993	1.0	0.0	0.0	Donor_53
cell_994	1.0	0.0	0.0	Donor_56
cell_995	1.0	0.0	0.0	Donor_65
cell_996	1.0	0.0	0.0	Donor_18
cell_997	1.0	0.0	0.0	Donor_10
cell_998	1.0	0.0	0.0	Donor_16
cell_999	1.0	0.0	0.0	Donor_47
cell_1000	1.0	0.0	0.0	Donor_16
cell_1001	1.0	0.0	0.0	Donor_0
cell_1002	1.0	0.0	0.0	Donor_10
cell_1003	1.0	0.0	0.0	Donor_17
cell_1004	1.0	0.0	0.0	Donor_47
cell_1005	1.0	0.0	0.0	Donor_87
cell_1006	1.0	0.0	0.0	Donor_16
cell_1007	1.0	0.0	0.0	Donor_4
cell_1008	1.0	0.0	0.0	Donor_21
cell_1009	1.0	0.0	0.0	Donor_11
cell_1010	1.0	0.0	0.0	Donor_93
cell_1011	1.0	0.0	0.0	Donor_16
cell_1012	1.0	0.0	0.0	Donor_11
cell_1013	1.0	0.0	0.0	Donor_8
cell_1014	1.0	0.0	0.0	Donor_19
cell_1015	1.0	0.0	0.0	Donor_2
cell_1016	1.0	0.0	0.0	Donor_87
cell_1017	1.0	0.0	0.0	Donor_86
cell_1018	1.0	0.0	0.0	Donor_17
cell_1019	1.0	0.0	0.0	Donor_14
cell_1020	1.0	0.0	0.0	Donor_26
cell_1021	1.0	0.0	0.0	Donor_88
cell_1022	1.0	0.0	0.0	Donor_20
cell_1023	1.0	0.0	0.0	Donor_19
cell_1024	1.0	0.0	0.0	Donor_92
cell_1025	1.0	0.0	0.0	Donor_10
cell_1026	1.0	0.0	0.0	Donor_42
cell_1027	1.0	0.0	0.0	Donor_14
cell_1028	1.0	0.0	0.0	Donor_58
cell_1029	1.0	0.0	0.0	Donor_17
cell_1030	1.0	0.0	0.0	Donor_11
cell_1031	1.0	0.0	0.0	Donor_63
cell_1032	1.0	0.0	0.0	Donor_11
cell_1033	1.0	0.0	0.0	Donor_14
cell_1034	1.0	0.0	0.0	Donor_19
cell_1035	1.0	0.0	0.0	Donor_19
cell_1036	1.0	0.0	0.0	Donor_13
cell_1037	1.0	0.0	0.0	Donor_16
cell_1038	1.0	0.0	0.0	Donor_71
cell_1039	1.0	0.0	0.0	Donor_16
cell_1040	1.0	0.0	0.0	Donor_11
cell_1041	1.0	0.0	0.0	Donor_95
cell_1042	1.0	0.0	0.0	Donor_4
cell_1043	1.0	0.0	0.0	Donor_10
cell_1044	1.0	0.0	0.0	Donor_18
cell_1045	1.0	0.0	0.0	Donor_15
cell_1046	1.0	0.0	0.0	Donor_16
cell_1047	1.0	0.0	0.0	Donor_94
cell_1048	1.0	0.0	0.0	Donor_55
cell_1049	1.0	0.0	0.0	Donor_18
cell_1050	1.0	0.0	0.0	Donor_10
cell_1051	1.0	0.0	0.0	Donor_52
cell_1052	1.0	0.0	0.0	Donor_19
cell_1053	1.0	0.0	0.0	Donor_34
cell_1054	1.0	0.0	0.0	Donor_15
cell_1055	1.0	0.0	0.0	Donor_42
cell_1056	1.0	0.0	0.0	Donor_16
cell_1057	1.0	0.0	0.0	Donor_11
cell_1058	1.0	0.0	0.0	Donor_97
cell_1059	1.0	0.0	0.0	Donor_90
cell_1060	1.0	0.0	0.0	Donor_16
cell_1061	1.0	0.0	0.0	Donor_77
cell_1062	1.0	0.0	0.0	Donor_49
cell_1063	1.0	0.0	0.0	Donor_19
cell_1064	1.0	0.0	0.0	Donor_13
cell_1065	1.0	0.0	0.0	Donor_14
cell_1066	1.0	0.0	0.0	Donor_14
cell_1067	1.0	0.0	0.0	Donor_10
cell_1068	1.0	0.0	0.0	Donor_14
cell_1069	1.0	0.0	0.0	Donor_33
cell_1070	1.0	0.0	0.0	Donor_14
cell_1071	1.0	0.0	0.0	Donor_7
cell_1072	1.0	0.0	0.0	Donor_76
cell_1073	1.0	0.0	0.0	Donor_10
cell_1074	1.0	0.0	0.0	Donor_30
cell_1075	1.0	0.0	0.0	Donor_44
cell_1076	1.0	0.0	0.0	Donor_5
cell_1077	1.0	0.0	0.0	Donor_17
cell_1078	1.0	0.0	0.0	Donor_31
cell_1079	1.0	0.0	0.0	Donor_15
cell_1080	1.0	0.0	0.0	Donor_33
cell_1081	1.0	0.0	0.0	Donor_11
cell_1082	1.0	0.0	0.0	Donor_2
cell_1083	1.0	0.0	0.0	Donor_10
cell_1084	1.0	0.0	0.0	Donor_10
cell_1085	1.0	0.0	0.0	Donor_12
cell_1086	1.0	0.0	0.0	Donor_61
cell_1087	1.0	0.0	0.0	Donor_76
cell_1088	1.0	0.0	0.0	Donor_0
cell_1089	1.0	0.0	0.0	Donor_18
cell_1090	1.0	0.0	0.0	Donor_15
cell_1091	1.0	0.0	0.0	Donor_6
cell_1092	1.0	0.0	0.0	Donor_16
cell_1093	1.0	0.0	0.0	Donor_86
cell_1094	1.0	0.0	0.0	Donor_53
cell_1095	1.0	0.0	0.0	Donor_10
cell_1096	1.0	0.0	0.0	Donor_19
cell_1097	1.0	0.0	0.0	Donor_81
cell_1098	1.0	0.0	0.0	Donor_52
cell_1099	1.0	0.0	0.0	Donor_10
cell_1100	1.0	0.0	0.0	Donor_41
cell_1101	1.0	0.0	0.0	Donor_90
cell_1102	1.0	0.0	0.0	Donor_66
cell_1103	1.0	0.0	0.0	Donor_72
cell_1104	1.0	0.0	0.0	Donor_14
cell_1105	1.0	0.0	0.0	Donor_19
cell_1106	1.0	0.0	0.0	Donor_10
cell_1107	1.0	0.0	0.0	Donor_46
cell_1108	1.0	0.0	0.0	Donor_60
cell_1109	1.0	0.0	0.0	Donor_10
cell_1110	1.0	0.0	0.0	Donor_11
cell_1111	1.0	0.0	0.0	Donor_81
cell_1112	1.0	0.0	0.0	Donor_18
cell_1113	1.0	0.0	0.0	Donor_26
cell_1114	1.0	0.0	0.0	Donor_28
cell_1115	1.0	0.0	0.0	Donor_81
cell_1116	1.0	0.0	0.0	Donor_65
cell_1117	1.0	0.0	0.0	Donor_84
cell_1118	1.0	0.0	0.0	Donor_12
cell_1119	1.0	0.0	0.0	Donor_16
cell_1120	1.0	0.0	0.0	Donor_15
cell_1121	1.0	0.0	0.0	Donor_19
cell_1122	1.0	0.0	0.0	Donor_16
cell_1123	1.0	0.0	0.0	Donor_54
cell_1124	1.0	0.0	0.0	Donor_15
cell_1125	1.0	0.0	0.0	Donor_31
cell_1126	1.0	0.0	0.0	Donor_17
cell_1127	1.0	0.0	0.0	Donor_12
cell_1128	1.0	0.0	0.0	Donor_16
cell_1129	1.0	0.0	0.0	Donor_79
cell_1130	1.0	0.0	0.0	Donor_16
cell_1131	1.0	0.0	0.0	Donor_92
cell_1132	1.0	0.0	0.0	Donor_14
cell_1133	1.0	0.0	0.0	Donor_0
cell_1134	1.0	0.0	0.0	Donor_41
cell_1135	1.0	0.0	0.0	Donor_11
cell_1136	1.0	0.0	0.0	Donor_12
cell_1137	1.0	0.0	0.0	Donor_20
cell_1138	1.0	0.0	0.0	Donor_45
cell_1139	1.0	0.0	0.0	Donor_14
cell_1140	1.0	0.0	0.0	Donor_53
cell_1141	1.0	0.0	0.0	Donor_13
cell_1142	1.0	0.0	0.0	Donor_96
cell_1143	1.0	0.0	0.0	Donor_16
cell_1144	1.0	0.0	0.0	Donor_11
cell_1145	1.0	0.0	0.0	Donor_10
cell_1146	1.0	0.0	0.0	Donor_55
cell_1147	1.0	0.0	0.0	Donor_39
cell_1148	1.0	0.0	0.0	Donor_16
cell_1149	1.0	0.0	0.0	Donor_15
cell_1150	1.0	0.0	0.0	Donor_68
cell_1151	1.0	0.0	0.0	Donor_79
cell_1152	1.0	0.0	0.0	Donor_18
cell_1153	1.0	0.0	0.0	Donor_39
cell_1154	1.0	0.0	0.0	Donor_12
cell_1155	1.0	0.0	0.0	Donor_68
cell_1156	1.0	0.0	0.0	Donor_0
cell_1157	1.0	0.0	0.0	Donor_13
cell_1158	1.0	0.0	0.0	Donor_9
cell_1159	1.0	0.0	0.0	Donor_13
cell_1160	1.0	0.0	0.0	Donor_86
cell_1161	1.0	0.0	0.0	Donor_11
cell_1162	1.0	0.0	0.0	Donor_12
cell_1163	1.0	0.0	0.0	Donor_12
cell_1164	1.0	0.0	0.0	Donor_94
cell_1165	1.0	0.0	0.0	Donor_17
cell_1166	1.0	0.0	0.0	Donor_17
cell_1167	1.0	0.0	0.0	Donor_15
cell_1168	1.0	0.0	0.0	Donor_19
cell_1169	1.0	0.0	0.0	Donor_13
cell_1170	1.0	0.0	0.0	Donor_15
cell_1171	1.0	0.0	0.0	Donor_54
cell_1172	1.0	0.0	0.0	Donor_7
cell_1173	1.0	0.0	0.0	Donor_87
cell_1174	1.0	0.0	0.0	Donor_0
cell_1175	1.0	0.0	0.0	Donor_15
cell_1176	1.0	0.0	0.0	Donor_75
cell_1177	1.0	0.0	0.0	Donor_65
cell_1178	1.0	0.0	0.0	Donor_10
cell_1179	1.0	0.0	0.0	Donor_19
cell_1180	1.0	0.0	0.0	Donor_94
cell_1181	1.0	0.0	0.0	Donor_11
cell_1182	1.0	0.0	0.0	Donor_18
cell_1183	1.0	0.0	0.0	Donor_17
cell_1184	1.0	0.0	0.0	Donor_75
cell_1185	1.0	0.0	0.0	Donor_96
cell_1186	1.0	0.0	0.0	Donor_27
cell_1187	1.0	0.0	0.0	Donor_19
cell_1188	1.0	0.0	0.0	Donor_18
cell_1189	1.0	0.0	0.0	Donor_11
cell_1190	1.0	0.0	0.0	Donor_56
cell_1191	1.0	0.0	0.0	Donor_18
cell_1192	1.0	0.0	0.0	Donor_39
cell_1193	1.0	0.0	0.0	Donor_0
cell_1194	1.0	0.0	0.0	Donor_88
cell_1195	1.0	0.0	0.0	Donor_16
cell_1196	1.0	0.0	0.0	Donor_2
cell_1197	1.0	0.0	0.0	Donor_13
cell_1198	1.0	0.0	0.0	Donor_11
cell_1199	1.0	0.0	0.0	Donor_18
cell_1200	1.0	0.0	0.0	Donor_54
cell_1201	1.0	0.0	0.0	Donor_16
cell_1202	1.0	0.0	0.0	Donor_12
cell_1203	1.0	0.0	0.0	Donor_71
cell_1204	1.0	0.0	0.0	Donor_26
cell_1205	1.0	0.0	0.0	Donor_95
